stop_id,stop_name,stop_desc
637,Fonteta Sant Lluís - Germans Maristes,CRA FUENTE DE SAN LUIS 139 - VALÈNCIA
638,Ausiàs March - Algímia d'Alfara,AV AUSIAS MARCH 47 - VALÈNCIA
639,Bèrnia - Ausiàs March,C BERNIA 13 - VALÈNCIA
64,Vall de la Ballestera - Campanar,C VALLE DE LA BALLESTERA 1 - VALÈNCIA
640,Puigcampana - Fonteta Sant Lluís,C PUIGCAMPANA 23 - VALÈNCIA
643,Sapadors - la Plata,C ZAPADORES 63 - VALÈNCIA
644,Sapadors - Dos d'Abril,C ZAPADORES 33 - VALÈNCIA
645,Sapadors - Sant Gregori,C ZAPADORES 5 - VALÈNCIA
646,General Urrutia (par) - Lluís Oliag,C GENERAL URRUTIA 16 - VALÈNCIA
647,General Urrutia (par) - la Plata,C GENERAL URRUTIA 44 - VALÈNCIA
648,General Urrutia (par) - Arabista Ambrosio Huici,C GENERAL URRUTIA 60 - VALÈNCIA
649,Germans Maristes - José Durán Martínez,AV HERMANOS MARISTAS 20 (DAVANT JARDÍ) - VALÈNCIA
650,Germans Maristes (impar) - Poliesportiu,AV HERMANOS MARISTAS 16 (DAVANT) - VALÈNCIA
652,Germans Maristes (par) - Fonteta Sant Lluís,AV HERMANOS MARISTAS 8 - VALÈNCIA
653,Germans Maristes (par) - Poliesportiu,AV HERMANOS MARISTAS 16 - VALÈNCIA
654,Germans Maristes - Institut Jordi de Sant Jordi,AV HERMANOS MARISTAS 20 - VALÈNCIA
657,Font d'en Corts - Levantina Alegre,C FUENTE EN CORTS 54 - VALÈNCIA
658,Font d'en Corts (par) - Roig de lagarda,C FUENTE EN CORTS 88 - VALÈNCIA
659,Font d'en Corts (par) - Matador d'en Corts,C FUENTE EN CORTS 161 (DAVANT) - VALÈNCIA
66,Punta al Mar - Camí Canal,CAMI PUNTA AL MAR  DE LA 75 (DAVANT) - VALÈNCIA
660,Font d'en Corts (par) - Mercavalencia,C FUENTE EN CORTS 188 - VALÈNCIA
663,el Tremolar - Crist del Refugi,CAMI TREMOLAR 23 - CASTELLAR-OLIVERAL
664,Crist del Refugi - del Remolí,C CRISTO DEL REFUGIO 65 - CASTELLAR-OLIVERAL
665,Crist del Refugi - Ctra. Del Pí,C CRISTO DEL REFUGIO 5 - CASTELLAR-OLIVERAL
666,Mare de Déu de Lepant (par) - Esc. F. Siurana,PL VIRGEN DE LEPANTO 24 - CASTELLAR-OLIVERAL
668,Principal - Camí del Ribàs,C  11 - VALÈNCIA
669,Ribàs (par) - Ador,CAMI RIBAS 14 - CASTELLAR-OLIVERAL
671,Font d'en Corts (impar) - Mercavalencia,C FUENTE EN CORTS 188 (DAVANT) - VALÈNCIA
672,Font d'en Corts (impar) - Matador d'en Corts,C FUENTE EN CORTS 151 - VALÈNCIA
673,Font d'en Corts (impar) - Roig de lagarda,C FUENTE EN CORTS 99 - VALÈNCIA
674,Font d'en Corts - Casa de Roc,C FUENTE EN CORTS 57 - VALÈNCIA
677,General Urrutia (impar) - Arabista Ambrosio Huici,C GENERAL URRUTIA 61 - VALÈNCIA
679,Escultor J. Capuz (impar) - la Plata,C ESCULTOR JOSE CAPUZ 49 - VALÈNCIA
680,Escultor J. Capuz (impar) - Pere Aleixandre,C ESCULTOR JOSE CAPUZ 31 - VALÈNCIA
681,Escultor J. Capuz (impar) - Lluís Oliag,C ESCULTOR JOSE CAPUZ 11 - VALÈNCIA
682,Escultor J. Capuz (par) - Lluís Oliag,C ESCULTOR JOSE CAPUZ 12 - VALÈNCIA
683,Escultor J. Capuz (par) - Pere Aleixandre,C ESCULTOR JOSE CAPUZ 30 - VALÈNCIA
684,Escultor J. Capuz (par) - la Plata,C ESCULTOR JOSE CAPUZ 44 - VALÈNCIA
685,la Plata - General Urrutia,AV PLATA  DE  LA 77 - VALÈNCIA
686,Marqués del Túria (impar) - Cánovas,GV MARQUÉS DEL TURIA BARDISSA CÁNOVAS (IMPAR) - VALÈNCIA
687,Marqués del Túria - Jorge Juan,GV MARQUÉS DEL TURIA 59 - VALÈNCIA
688,Marqués del Túria - Hernán Cortés,GV MARQUÉS DEL TURIA 35 - VALÈNCIA
689,Marqués del Túria - Russafa,GV MARQUÉS DEL TURIA 7 - VALÈNCIA
690,Germanies - Castelló,GV GERMANIAS 16 - VALÈNCIA
691,Espanya - Ermita,C ERMITA 1 (RAMON I CAJAL) - VALÈNCIA
692,Ramón i Cajal (par) - Jesús,GV RAMON Y CAJAL 28 - VALÈNCIA
693,Ferran el Catòlic (par) - Àngel Guimerà,GV FERNANDO EL CATOLICO 10 - VALÈNCIA
694,Ferran el Catòlic - Juan de Mena,GV FERNANDO EL CATOLICO 36 - VALÈNCIA
695,Ferran el Catòlic (par) - Quart,GV FERNANDO EL CATOLICO 70 - VALÈNCIA
696,Ferran el Catòlic - Dr. Zamenhof,GV FERNANDO EL CATOLICO 85 - VALÈNCIA
697,Ferran el Catòlic (impar) - Quart,GV FERNANDO EL CATOLICO 67 - VALÈNCIA
698,Quart - Ferràn el Catòlic,C QUART 114 - VALÈNCIA
7,Dr. J.J.Dòmine - Port (Porta Principal),C DOCTOR J.J. DOMINE PORTA PPAL. - VALÈNCIA
70,Parc Natzaret - Moraira,C PARQUE NAZARET 58 (DAVANT) - VALÈNCIA
700,Cid (illeta) - Tres Creus,AV CID S/N - VALÈNCIA
701,Ferran el Catòlic - Gabriel Miró,GV FERNANDO EL CATOLICO 37 - VALÈNCIA
702,Ferran el Catòlic (impar) - Àngel Guimerà,GV FERNANDO EL CATOLICO 9 - VALÈNCIA
703,Ferran el Catòlic (central) - Àngel Guimerà,GV FERNANDO EL CATOLICO BARDISSA CENTRAL - VALÈNCIA
704,Ramón i Cajal - Conca,GV RAMON Y CAJAL 61 - VALÈNCIA
705,Ramón i Cajal (impar) - Jesús,GV RAMON Y CAJAL 39 - VALÈNCIA
706,Espanya - Sant Vicent Màrtir,PL ESPAÑA 5 (JUNT.) - VALÈNCIA
708,Germanies - Sevilla,GV GERMANIAS 13 - VALÈNCIA
709,Marqués del Túria - Gregori Mayans,GV MARQUÉS DEL TURIA 6 - VALÈNCIA
710,Marqués del Túria - Mestre Gozalbo,GV MARQUÉS DEL TURIA 40 - VALÈNCIA
711,Marqués del Túria - Joaquín Costa,GV MARQUÉS DEL TURIA 62 - VALÈNCIA
712,Marqués del Túria (par) - Cánovas,GV MARQUÉS DEL TURIA BARDISSA CÁNOVAS (PAR) - VALÈNCIA
716,Cadis - Dénia,C CADIZ 12 - VALÈNCIA
717,Cadis - Puerto Rico,C CADIZ 44 - VALÈNCIA
718,Cadis - dels Centelles,C CADIZ 92 - VALÈNCIA
720,Mercat de Russafa,C MAESTRO AGUILAR 3 - VALÈNCIA
721,Russafa - Sant Valero,PL DOCTOR LANDETE 1 - VALÈNCIA
722,Regne de València - Russafa,AV REGNE DE VALENCIA 4 - VALÈNCIA
723,Regne de València - Lluís Santàngel,AV REGNE DE VALENCIA 42 - VALÈNCIA
724,Regne de València - Peris i Valero,AV REGNE DE VALENCIA 80 - VALÈNCIA
725,Regne de València - Mestre Gozalbo,AV REGNE DE VALENCIA 43 - VALÈNCIA
726,Regne de València - Gregori Mayans,AV REGNE DE VALENCIA 11 - VALÈNCIA
728,Pintor Salvador Abril - Mestre J. Serrano,C PINTOR SALVADOR ABRIL 14 - VALÈNCIA
731,Joaquín Costa - Regne de València,C JOAQUÍN COSTA 56 - VALÈNCIA
732,Ciscar - Mestre Racional,C CISCAR 61 - VALÈNCIA
733,Ciscar - Borriana,C CISCAR 31 - VALÈNCIA
734,Ciscar - Comte d'Altea,C CISCAR 11 - VALÈNCIA
735,Peris i Valero - Cuba,AV PERIS Y VALERO 61 - VALÈNCIA
737,Sant Vicent Màrtir - Roís de Corella,C SAN VICENTE MARTIR 188 (DAVANT) - VALÈNCIA
738,Sant Vicent Màrtir - Dr. Gil i Morte,C SAN VICENTE MARTIR 153 - VALÈNCIA
739,Jesús - Sant Francesc de Borja,C JESUS 44 - VALÈNCIA
741,Jesús - Pintor Segrelles,C JESUS 75 (DAVANT) - VALÈNCIA
742,Albacete - Mestre Sosa,C ALBACETE 41 - VALÈNCIA
744,Conca - Bisbe Amigó,C CUENCA 41 - VALÈNCIA
745,Conca - Alzira,C CUENCA 15 - VALÈNCIA
746,Àngel Guimerà - Bon Ordre,C ANGEL GUIMERA 42 (ACCÉS) - VALÈNCIA
748,Mestre Guerrero - Joan Llorens,C MAESTRO GUERRERO 1 (ACC) - VALÈNCIA
749,Quart - Terol,C QUART 134 - VALÈNCIA
750,Sant Josep de la Muntanya - Pérez Galdós,AV SAN JOSE DE LA MONTAÑA 22 - VALÈNCIA
758,Aiora - Mariano Ribera,C AYORA 31 - VALÈNCIA
759,Aiora - Xiva,C AYORA 9 - VALÈNCIA
760,Sant Josep de Calassanç - Alberic,C SAN JOSE DE CALASANZ 11 - VALÈNCIA
761,Sant Francesc de Borja - Jesús,C SAN FRANCISCO DE BORJA 5 - VALÈNCIA
764,Amèrica - Pont d'Aragó,PL AMERICA 1 (DAVANT RIU) - VALÈNCIA
771,Torres dels Serrans - Comte de Trénor,TOR TORRES DE SERRANS ILLETA - VALÈNCIA
773,Poeta Llorente - Temple,PL POETA LLORENTE JARDÍ - VALÈNCIA
777,Amèrica - Marqués del Túria,PL AMERICA 2 - VALÈNCIA
782,Colón - Cerdà de Tallada,C COLON 84 (DAVANT JARDÍ) - VALÈNCIA
783,Els Pinazos - Colón,PL LOS PINAZO S/N - VALÈNCIA
784,Colón - Roger de Lloria,C COLON 19 - VALÈNCIA
785,Colón - Passeig de Russafa,C COLON 1 - VALÈNCIA
786,Xàtiva - Marqués de Sotelo,C XATIVA 17 (DAVANT PLAÇA BOUS) - VALÈNCIA
788,Sant Agustí,PL SAN AGUSTIN ILLETA - VALÈNCIA
792,Encarnació - Guillem de Castro,PL ENCARNACION 2 - VALÈNCIA
793,Guillem de Castro - Torres de Quart,C GUILLEM DE CASTRO 78 - VALÈNCIA
795,Guillem de Castro - Corona,C GUILLEM DE CASTRO 106 - VALÈNCIA
796,Guillem de Castro - Na Jordana,C GUILLEM DE CASTRO IVAM - VALÈNCIA
800,Reina,PL REINA (PL.) S/N - VALÈNCIA
803,Quart - Guillem de Castro,C QUART 66 - VALÈNCIA
807,Baró de Càrcer - Hospital,AV BARON DE CARCER 30 - VALÈNCIA
808,Quevedo - Baró de Càrcer,C QUEVEDO 2 - VALÈNCIA
813,Baró de Càrcer - Sant Agustí,AV BARON DE CARCER 52 - VALÈNCIA
814,Jesús - Pare Jofré,C JESUS 14 - VALÈNCIA
815,Espanya - Julio Antonio,PL ESPAÑA 3 - VALÈNCIA
816,Sant Vicent Màrtir - Espanya,C SAN VICENTE MARTIR 114 (ILLETA) - VALÈNCIA
818,Sant Vicent Màrtir - Periodista Azzati,C SAN VICENTE MARTIR 57 - VALÈNCIA
819,Sant Vicent Màrtir - Cotanda,C SAN VICENTE MARTIR 41 - VALÈNCIA
820,Marqués de Dosaigües - Pau,C MARQUÉS DE DOS AGUAS 4 - VALÈNCIA
822,Pascual i Genís - Roger de Lloria,C PASCUAL Y GENIS 20 - VALÈNCIA
823,Fèlix Pizcueta - Ciril Amorós,C FELIX  PIZCUETA 22 - VALÈNCIA
824,Marqués de Sotelo - Sant Pau,AV MARQUÉS DE SOTELO 8 - VALÈNCIA
825,Sant Pau - Sant Agustí,C SAN PABLO REIXA INSTITUT - VALÈNCIA
83,Eugènia Viñes - Camps,C EUGENIA VIÑES 231 - VALÈNCIA
830,Russafa - Ciril Amorós,C RUZAFA 21 - VALÈNCIA
833,Vall de la Ballestera - Pius XII,C VALLE DE LA BALLESTERA 2ACC - VALÈNCIA
834,Hernàn Cortès - Ciril Amorós,C HERNAN CORTES 26 - VALÈNCIA
835,Marqués de Sotelo - Passatge Rex,AV MARQUÉS DE SOTELO 1-3 - VALÈNCIA
836,Pl. de l'Ajuntament - Ribera,PL AYUNTAMIENTO 26 - VALÈNCIA
837,Pl. de l'Ajuntament - Barques,PL AYUNTAMIENTO 21-22 - VALÈNCIA
838,Pl. de l'Ajuntament - Font,PL AYUNTAMIENTO FONT - VALÈNCIA
84,Eugènia Viñes - Francesc Miralles,C EUGENIA VIÑES 183 - VALÈNCIA
840,Pl. de l'Ajuntament - Cotanda,PL AYUNTAMIENTO 5 - VALÈNCIA
843,Pl. de l'Ajuntament - Ateneu,PL AYUNTAMIENTO 16 (ILLETA) - VALÈNCIA
844,Baró de Càrcer - Garrigues,AV BARON DE CARCER 33 (ILLETA) - VALÈNCIA
845,Periodista Azzati - Arquebisbe Mayoral,C PERIODISTA AZZATI 11 - VALÈNCIA
846,Roger de Lloria - Colón,C ROGER DE LAURIA 30 - VALÈNCIA
847,Correus - Pascual i Genís,C CORREOS S/N - VALÈNCIA
848,Pintor Sorolla - A. Magnànim,C PINTOR SOROLLA 26 - VALÈNCIA
849,Font d'en Corts (par) - Mossén Palanca,C FUENTE EN CORTS 112 - VALÈNCIA
850,Font d'en Corts - Camí dels Rocs,C FUENTE EN CORTS 119 - VALÈNCIA
855,Orxata - Mestre Serrano,AV ORXATA   DE  L' 41 - ALBORAIA
866,Catalunya - Santa Cruz de la Zarza,AV CATALUÑA 16 - VALÈNCIA
867,Clariano - Palància,C CLARIANO 25 - VALÈNCIA
868,Clariano - Albalat dels Tarongers,C CLARIANO 34 - VALÈNCIA
869,Amadeu de Savoia - Suècia,C AMADEO DE SABOYA 15 - VALÈNCIA
870,Misser Mascó - Dr. Rodríguez Fornós,C POETA MICER MASCO 35 - VALÈNCIA
871,Misser Mascó - Dr. Moliner,C POETA MICER MASCO 11 - VALÈNCIA
872,Misser Mascó - Montfort,C POETA MICER MASCO 1 - VALÈNCIA
874,Finlàndia - General Gil Dolz,C FINLANDIA 2 ACC - VALÈNCIA
880,Pintor Salvador Abril - Maties Perelló,C PINTOR SALVADOR ABRIL 34 - VALÈNCIA
882,Fonteta Sant Lluís (par) - Àngel Villena,CRA FUENTE DE SAN LUIS 134 - VALÈNCIA
886,Peris i Valero - Pintor Salvador Abril,AV PERIS Y VALERO 131 - VALÈNCIA
887,General Urrutia (impar) - Lluís Oliag,C GENERAL URRUTIA 13 - VALÈNCIA
890,General Urrutia (impar) - la Plata,C GENERAL URRUTIA 49 - VALÈNCIA
892,la Plata - Poeta Miguel Hernández,AV PLATA  DE  LA S/N - VALÈNCIA
9,Dr. Lluch - Vicent Gallart,C DOCTOR LLUCH 38 - VALÈNCIA
904,Glòria (par) - Oliveral,C GLORIA 76 - CASTELLAR-OLIVERAL
906,Karl Marx - Guadalquivir,C CARLOS MARX S/N - FORN D'ALCEDO
907,Guadalquivir - Karl Marx,C GUADALQUIVIR 58 - FORN D'ALCEDO
910,Glòria (impar) - Oliveral,C GLORIA 57 - CASTELLAR-OLIVERAL
911,Camí de les Vaques (impar),CAMI VAQUES  DE LES 37 - CASTELLAR-OLIVERAL
912,Camí de les Vaques (par),CAMI VAQUES  DE LES 68 - CASTELLAR-OLIVERAL
921,Carrera del Riu - Entrada Sanques,CRA RIU  DEL 172 - VALÈNCIA
922,Carrera del Riu - Camí dels Anouers,CRA RIU  DEL 228 - VALÈNCIA
923,Carrera del Riu (par) - Canal,CRA RIU  DEL 264 - VALÈNCIA
924,Carrera del Riu - Trav. Pinedo a la Mar,CRA RIU  DEL 314 - VALÈNCIA
928,Carrera del Riu - Mossén Cuenca,CRA RIU  DEL 299 - VALÈNCIA
929,Carrera del Riu (impar) - Canal,CRA RIU  DEL 267 - VALÈNCIA
930,el Tremolar - Camí Racó,CAMI TREMOLAR 163 - CASTELLAR-OLIVERAL
931,el Tremolar - Guadiana,CAMI TREMOLAR 151 - CASTELLAR-OLIVERAL
932,el Tremolar - Barraca de Troia,CAMI TREMOLAR 110 (DAVANT) - CASTELLAR-OLIVERAL
933,el Tremolar - Casa Rabot,CAMI TREMOLAR 63 - CASTELLAR-OLIVERAL
934,el Tremolar - Camí del Cavalló,CAMI TREMOLAR 23 (DAVANT) - CASTELLAR-OLIVERAL
935,el Tremolar - Cases Grill,CAMI TREMOLAR 54 - CASTELLAR-OLIVERAL
936,el Tremolar - Séquia de l'or,CAMI TREMOLAR 100 - CASTELLAR-OLIVERAL
937,el Tremolar - Font d'en Corts,CAMI TREMOLAR 146 - CASTELLAR-OLIVERAL
938,el Tremolar - Camí del Bracet,CAMI TREMOLAR 163 (DAVANT) - CASTELLAR-OLIVERAL
939,Carrera del Riu - Entrada casa Rosquilla,CRA RIU  DEL 219 - VALÈNCIA
940,Carrera del Riu - Casa Andrés,CRA RIU  DEL 172 (DAVANT) - VALÈNCIA
948,Corts Valencianes - Cervantes,AV CORTS VALENCIANES 62 - TAVERNES BLANQUES
949,Cases de Bàrcena I,CRA CASAS DE BARCENA 1 (DAVANT) - CASES DE BÀRCENA
950,Cases de Bàrcena II,CRA CASAS DE BARCENA 66 - CASES DE BÀRCENA
951,Cases de Bàrcena III,CRA CASAS DE BARCENA 90 - CASES DE BÀRCENA
953,Cases de Bàrcena IV,CRA CASAS DE BARCENA 93 - CASES DE BÀRCENA
954,Cases de Bàrcena V,CRA CASAS DE BARCENA 61 - CASES DE BÀRCENA
955,Cases de Bàrcena VI,CRA CASAS DE BARCENA 1 - CASES DE BÀRCENA
956,Corts Valencianes - Marià Benlliure,AV CORTS VALENCIANES 29 - TAVERNES BLANQUES
958,Dr. Peset Aleixandre - Mondúver,AV DOCTOR PESET ALEIXANDRE 124 - VALÈNCIA
961,Jaime Beltrán - Misser Rabassa,C JAIME BELTRAN 13 - VALÈNCIA
965,Germans Villalonga - Enric Navarro,C HERMANOS VILLALONGA 29 - VALÈNCIA
966,Germans Villalonga - Dr. Vicent Zaragozà,C HERMANOS VILLALONGA 5 - VALÈNCIA
967,Ramón Asensio - Guàrdia Civil,C RAMON ASENSIO ILLETA - VALÈNCIA
972,Uruguai - Misser Rabassa,C URUGUAY 18 - VALÈNCIA
974,Carters - Llanera de Ranes,C CARTEROS 38 - VALÈNCIA
975,Carters - Calvo Acacio,C CARTEROS 62 - VALÈNCIA
976,Carters (impar) - Primer de Maig,C CARTEROS 77 - VALÈNCIA
978,Carters (par) - Primer de Maig,C CARTEROS 84 - VALÈNCIA
979,Carters - Mossén Febrer,C CARTEROS 60 (DAVANT) - VALÈNCIA
983,Ramón i Cajal - Bailén,GV RAMON Y CAJAL 1 - VALÈNCIA
984,Periodista Azzati - Convent de Sant Francesc,C PERIODISTA AZZATI 3 - VALÈNCIA
985,Jaume Esteve Cubells - Dr. Vicent Zaragozà,C JAIME ESTEVE CUBELLS 6 - VALÈNCIA
987,Mistral - Murta,C MISTRAL 38 - VALÈNCIA
